Series,Date,Value,Sector Code,Sector Description
growth_yoy,2018-01-01,8.36,p5.2,"Wholesale and retail trade, food & beverage and accommodation"
growth_yoy,2018-01-01,8.234,p5.2.1,Wholesale and retail trade 
growth_yoy,2018-01-01,7.398,p5.2.1.1,Wholesale trade
growth_yoy,2018-01-01,10.202,p5.2.1.2,Retail trade
growth_yoy,2018-01-01,3.786,p5.2.1.3,Motor vehicles
growth_yoy,2018-01-01,9.745,p5.2.2,Food and beverage
growth_yoy,2018-01-01,6.147,p5.2.3,Accommodation
growth_yoy,2018-01-01,6.383,p5.3,"Finance and insurance, real estate and business services"
growth_yoy,2018-01-01,3.927,p5.3.1,Finance
growth_yoy,2018-01-01,4.237,p5.3.1.1,Monetary intermediation
growth_yoy,2018-01-01,2.289,p5.3.1.2,Other financial intermediation and activities auxiliary to finance
growth_yoy,2018-01-01,9.947,p5.3.2,Insurance
growth_yoy,2018-01-01,10.156,p5.3.2.1,Insurance and pension funding
growth_yoy,2018-01-01,2.946,p5.3.2.2,Activities auxiliary to insurance
growth_yoy,2018-01-01,5.095,p5.3.3,Real estate
growth_yoy,2018-01-01,9.122,p5.3.4,Business services
growth_yoy,2018-01-01,9.728,p5.3.4.1,"Professional, scientific and technical "
growth_yoy,2018-01-01,7.822,p5.3.4.2,Administrative and support services
growth_yoy,2018-01-01,5.534,p5.4,Other services
growth_yoy,2018-01-01,6.012,p5.4.1,Private health services
growth_yoy,2018-01-01,6.238,p5.4.2,Private education services
growth_yoy,2018-01-01,4.636,p5.4.3,Owner-occupied dwellings
growth_yoy,2018-01-01,3.812,p5.4.4,Non-profit institutions serving households
growth_yoy,2018-01-01,2.335,p5.4.5,Domestic services of households
growth_yoy,2018-01-01,6.876,p5.4.6,Other services not elsewhere classified
growth_yoy,2018-01-01,4.738,p5.5,Government services
growth_yoy,2018-01-01,-7.285,p5.5.01,General public services
growth_yoy,2018-01-01,-12.355,p5.5.02,Defence
growth_yoy,2018-01-01,0.997,p5.5.03,Public order and safety
growth_yoy,2018-01-01,53.923,p5.5.04,Economic affairs
growth_yoy,2018-01-01,-18.481,p5.5.05,Environmental protection
growth_yoy,2018-01-01,29.64,p5.5.06,Housing and community amenities
growth_yoy,2018-01-01,4.812,p5.5.07,Health
growth_yoy,2018-01-01,-17.103,p5.5.08,"Recreation, culture and religion"
growth_yoy,2018-01-01,1.533,p5.5.09,Education
growth_yoy,2018-01-01,57.218,p5.5.10,Social protection
growth_yoy,2018-01-01,-8.464,p6,Import duties
growth_yoy,2019-01-01,4.413,p0,Overall
growth_yoy,2019-01-01,1.943,p1,Agriculture
growth_yoy,2019-01-01,2.685,p1.1,Crops
growth_yoy,2019-01-01,6.115,p1.1.1,Rubber
growth_yoy,2019-01-01,1.527,p1.1.2,Oil palm
growth_yoy,2019-01-01,0.042,p1.1.3,Paddy
growth_yoy,2019-01-01,4.955,p1.1.4,Vegetables
growth_yoy,2019-01-01,3.187,p1.1.5,Fruits
growth_yoy,2019-01-01,4.676,p1.1.6,Food crops
growth_yoy,2019-01-01,3.152,p1.1.7,Other crops
growth_yoy,2019-01-01,6.0,p1.2,Livestock
growth_yoy,2019-01-01,6.898,p1.2.1,Poultry
growth_yoy,2019-01-01,6.172,p1.2.2 ,Cattle
growth_yoy,2019-01-01,4.367,p1.2.3,Other livestocks
growth_yoy,2019-01-01,-8.646,p1.3,Forestry and logging
growth_yoy,2019-01-01,-0.843,p1.4,Fishing
growth_yoy,2019-01-01,-0.334,p1.4.1,Marine fishing
growth_yoy,2019-01-01,-1.834,p1.4.2,Aquaculture
growth_yoy,2019-01-01,-0.647,p2,Mining and quarrying
growth_yoy,2019-01-01,-6.538,p2.1,Crude oil and condensate
growth_yoy,2019-01-01,2.678,p2.2,Natural gas 
growth_yoy,2019-01-01,11.106,p2.3,Other mining & quarrying and supporting services
growth_yoy,2019-01-01,3.753,p3,Manufacturing
growth_yoy,2019-01-01,3.505,p3.1,"Vegetable and animal oils & fats, food processing, beverages and tobacco products"
growth_yoy,2019-01-01,-1.059,p3.1.1,Vegetable and animal oils & fats
growth_yoy,2019-01-01,6.942,p3.1.2,Food processing
growth_yoy,2019-01-01,2.903,p3.1.3,Beverages
growth_yoy,2019-01-01,5.779,p3.1.4,Tobacco products
growth_yoy,2019-01-01,5.501,p3.2,"Textiles, wearing apparel and leather products"
growth_yoy,2019-01-01,5.562,p3.2.1,Textile and wearing apparel
growth_yoy,2019-01-01,5.08,p3.2.2,Leather and related products
growth_yoy,2019-01-01,4.656,p3.3,"Wood products, furniture, paper products and printing"
growth_yoy,2019-01-01,5.025,p3.3.1,Wood products 
growth_yoy,2019-01-01,4.449,p3.3.2,Paper and paper products
growth_yoy,2019-01-01,4.211,p3.3.3,Printing and reproduction of recorded media 
growth_yoy,2019-01-01,2.9,p3.4,"Petroleum, chemical, rubber and plastic products"
growth_yoy,2019-01-01,2.803,p3.4.1,Refined petroleum products
growth_yoy,2019-01-01,2.105,p3.4.2,Chemicals & chemical products and pharmaceutical products 
growth_yoy,2019-01-01,7.009,p3.4.3,Rubber products
growth_yoy,2019-01-01,2.85,p3.4.4,Plastics products
growth_yoy,2019-01-01,4.119,p3.5,"Non-metallic mineral products, basic metal and fabricated metal products"
growth_yoy,2019-01-01,4.635,p3.5.1,Non-metallic mineral products
growth_yoy,2019-01-01,3.938,p3.5.2,Basic metals
growth_yoy,2019-01-01,3.83,p3.5.3,Fabricated metal products
growth_yoy,2019-01-01,3.262,p3.6,"Electrical, electronic and optical products"
growth_yoy,2019-01-01,3.973,p3.6.1,Machinery and equipment
growth_yoy,2019-01-01,4.747,p3.6.2,Computers and peripheral equipment
growth_yoy,2019-01-01,2.911,p3.6.3,Electrical equipment
growth_yoy,2019-01-01,3.303,p3.6.4,"Electronic components & boards, communication equipment and consumer electronics"
growth_yoy,2019-01-01,0.411,p3.6.5,"Manufacture of medical, precision & optical instrument, watches and clocks"
growth_yoy,2019-01-01,6.403,p3.7,"Transport equipment, other manufacturing and repair"
growth_yoy,2019-01-01,6.464,p3.7.1,Motor vehicles and transport equipment
growth_yoy,2019-01-01,7.961,p3.7.2,Furniture
growth_yoy,2019-01-01,4.429,p3.7.3,Other manufacturing and repair & installation of machinery and equipment
growth_yoy,2019-01-01,0.391,p4,Construction
growth_yoy,2019-01-01,-5.199,p4.1,Buildings
growth_yoy,2019-01-01,-2.909,p4.1.1,Residential buildings
growth_yoy,2019-01-01,-7.558,p4.1.2,Non-residential buildings
growth_yoy,2019-01-01,6.29,p4.2,Civil engineering
growth_yoy,2019-01-01,3.493,p4.3,Specialised construction activities
growth_yoy,2019-01-01,6.156,p5,Services
growth_yoy,2019-01-01,6.503,p5.1,"Utilities, transportation & storage and information & communication"
growth_yoy,2019-01-01,5.751,p5.1.1,Electricity and gas
growth_yoy,2019-01-01,7.719,p5.1.2,"Water, sewerage and waste management"
growth_yoy,2019-01-01,6.82,p5.1.3,Transportation and storage
growth_yoy,2019-01-01,7.549,p5.1.3.1,Land transport
growth_yoy,2019-01-01,2.491,p5.1.3.2,Water transport
growth_yoy,2019-01-01,2.866,p5.1.3.3,Air transport
growth_yoy,2019-01-01,8.73,p5.1.3.4,Port and airport operation
growth_yoy,2019-01-01,8.537,p5.1.3.5,Highway operation
growth_yoy,2019-01-01,8.09,p5.1.3.6,Support activities for transportation
growth_yoy,2019-01-01,9.578,p5.1.3.7,Postal and courier 
growth_yoy,2019-01-01,6.466,p5.1.4,Information and communication
growth_yoy,2019-01-01,3.931,p5.1.4.1,Publishing and broadcasting activities 
growth_yoy,2019-01-01,7.045,p5.1.4.2,Telecommunications
growth_yoy,2019-01-01,5.851,p5.1.4.3,Computer and information service activities
growth_yoy,2019-01-01,7.283,p5.2,"Wholesale and retail trade, food & beverage and accommodation"
growth_yoy,2019-01-01,6.84,p5.2.1,Wholesale and retail trade 
growth_yoy,2019-01-01,5.654,p5.2.1.1,Wholesale trade
growth_yoy,2019-01-01,8.647,p5.2.1.2,Retail trade
growth_yoy,2019-01-01,4.207,p5.2.1.3,Motor vehicles
growth_yoy,2019-01-01,10.225,p5.2.2,Food and beverage
growth_yoy,2019-01-01,6.624,p5.2.3,Accommodation
growth_yoy,2019-01-01,6.077,p5.3,"Finance and insurance, real estate and business services"
growth_yoy,2019-01-01,4.366,p5.3.1,Finance
growth_yoy,2019-01-01,4.261,p5.3.1.1,Monetary intermediation
growth_yoy,2019-01-01,4.938,p5.3.1.2,Other financial intermediation and activities auxiliary to finance
growth_yoy,2019-01-01,6.043,p5.3.2,Insurance
growth_yoy,2019-01-01,6.317,p5.3.2.1,Insurance and pension funding
growth_yoy,2019-01-01,-3.339,p5.3.2.2,Activities auxiliary to insurance
growth_yoy,2019-01-01,5.162,p5.3.3,Real estate
growth_yoy,2019-01-01,9.146,p5.3.4,Business services
growth_yoy,2019-01-01,9.765,p5.3.4.1,"Professional, scientific and technical "
growth_yoy,2019-01-01,7.785,p5.3.4.2,Administrative and support services
growth_yoy,2019-01-01,5.617,p5.4,Other services
growth_yoy,2019-01-01,5.955,p5.4.1,Private health services
growth_yoy,2019-01-01,5.782,p5.4.2,Private education services
growth_yoy,2019-01-01,4.59,p5.4.3,Owner-occupied dwellings
growth_yoy,2019-01-01,5.367,p5.4.4,Non-profit institutions serving households
growth_yoy,2019-01-01,3.341,p5.4.5,Domestic services of households
growth_yoy,2019-01-01,7.562,p5.4.6,Other services not elsewhere classified
growth_yoy,2019-01-01,3.406,p5.5,Government services
growth_yoy,2019-01-01,-3.28,p5.5.01,General public services
growth_yoy,2019-01-01,-1.378,p5.5.02,Defence
growth_yoy,2019-01-01,-7.003,p5.5.03,Public order and safety
growth_yoy,2019-01-01,11.777,p5.5.04,Economic affairs
growth_yoy,2019-01-01,3.416,p5.5.05,Environmental protection
growth_yoy,2019-01-01,22.49,p5.5.06,Housing and community amenities
growth_yoy,2019-01-01,6.473,p5.5.07,Health
growth_yoy,2019-01-01,28.171,p5.5.08,"Recreation, culture and religion"
growth_yoy,2019-01-01,4.106,p5.5.09,Education
growth_yoy,2019-01-01,-18.363,p5.5.10,Social protection
growth_yoy,2019-01-01,-2.218,p6,Import duties
growth_yoy,2020-01-01,-5.457,p0,Overall
growth_yoy,2020-01-01,-2.426,p1,Agriculture
growth_yoy,2020-01-01,-1.374,p1.1,Crops
growth_yoy,2020-01-01,-18.588,p1.1.1,Rubber
growth_yoy,2020-01-01,-3.583,p1.1.2,Oil palm
growth_yoy,2020-01-01,1.058,p1.1.3,Paddy
growth_yoy,2020-01-01,6.84,p1.1.4,Vegetables
growth_yoy,2020-01-01,3.55,p1.1.5,Fruits
growth_yoy,2020-01-01,-0.105,p1.1.6,Food crops
growth_yoy,2020-01-01,2.886,p1.1.7,Other crops
growth_yoy,2020-01-01,3.513,p1.2,Livestock
growth_yoy,2020-01-01,4.489,p1.2.1,Poultry
growth_yoy,2020-01-01,8.901,p1.2.2 ,Cattle
growth_yoy,2020-01-01,0.57,p1.2.3,Other livestocks
growth_yoy,2020-01-01,-19.461,p1.3,Forestry and logging
growth_yoy,2020-01-01,-6.897,p1.4,Fishing
growth_yoy,2020-01-01,-9.449,p1.4.1,Marine fishing
growth_yoy,2020-01-01,-1.868,p1.4.2,Aquaculture
growth_yoy,2020-01-01,-9.727,p2,Mining and quarrying
growth_yoy,2020-01-01,-9.491,p2.1,Crude oil and condensate
growth_yoy,2020-01-01,-9.373,p2.2,Natural gas 
growth_yoy,2020-01-01,-12.572,p2.3,Other mining & quarrying and supporting services
growth_yoy,2020-01-01,-2.743,p3,Manufacturing
growth_yoy,2020-01-01,-2.622,p3.1,"Vegetable and animal oils & fats, food processing, beverages and tobacco products"
growth_yoy,2020-01-01,-3.088,p3.1.1,Vegetable and animal oils & fats
growth_yoy,2020-01-01,4.864,p3.1.2,Food processing
growth_yoy,2020-01-01,-14.313,p3.1.3,Beverages
growth_yoy,2020-01-01,-18.364,p3.1.4,Tobacco products
growth_yoy,2020-01-01,-12.924,p3.2,"Textiles, wearing apparel and leather products"
growth_yoy,2020-01-01,-12.02,p3.2.1,Textile and wearing apparel
growth_yoy,2020-01-01,-19.211,p3.2.2,Leather and related products
growth_yoy,2020-01-01,-7.591,p3.3,"Wood products, furniture, paper products and printing"
growth_yoy,2020-01-01,-12.001,p3.3.1,Wood products 
growth_yoy,2020-01-01,-2.676,p3.3.2,Paper and paper products
growth_yoy,2020-01-01,-4.974,p3.3.3,Printing and reproduction of recorded media 
growth_yoy,2020-01-01,-0.987,p3.4,"Petroleum, chemical, rubber and plastic products"
growth_yoy,2020-01-01,-9.583,p3.4.1,Refined petroleum products
growth_yoy,2020-01-01,-4.638,p3.4.2,Chemicals & chemical products and pharmaceutical products 
growth_yoy,2020-01-01,52.11,p3.4.3,Rubber products
growth_yoy,2020-01-01,2.644,p3.4.4,Plastics products
growth_yoy,2020-01-01,-13.042,p3.5,"Non-metallic mineral products, basic metal and fabricated metal products"
growth_yoy,2020-01-01,-15.027,p3.5.1,Non-metallic mineral products
growth_yoy,2020-01-01,-5.213,p3.5.2,Basic metals
growth_yoy,2020-01-01,-15.536,p3.5.3,Fabricated metal products
growth_yoy,2020-01-01,2.501,p3.6,"Electrical, electronic and optical products"
growth_yoy,2020-01-01,1.36,p3.6.1,Machinery and equipment
growth_yoy,2020-01-01,-1.365,p3.6.2,Computers and peripheral equipment
growth_yoy,2020-01-01,0.381,p3.6.3,Electrical equipment
growth_yoy,2020-01-01,3.597,p3.6.4,"Electronic components & boards, communication equipment and consumer electronics"
growth_yoy,2020-01-01,-1.339,p3.6.5,"Manufacture of medical, precision & optical instrument, watches and clocks"
growth_yoy,2020-01-01,-5.515,p3.7,"Transport equipment, other manufacturing and repair"
growth_yoy,2020-01-01,-4.723,p3.7.1,Motor vehicles and transport equipment
growth_yoy,2020-01-01,-6.907,p3.7.2,Furniture
growth_yoy,2020-01-01,-8.397,p3.7.3,Other manufacturing and repair & installation of machinery and equipment
growth_yoy,2020-01-01,-19.317,p4,Construction
growth_yoy,2020-01-01,-16.168,p4.1,Buildings
growth_yoy,2020-01-01,-16.499,p4.1.1,Residential buildings
growth_yoy,2020-01-01,-15.809,p4.1.2,Non-residential buildings
growth_yoy,2020-01-01,-28.147,p4.2,Civil engineering
growth_yoy,2020-01-01,-8.884,p4.3,Specialised construction activities
growth_yoy,2020-01-01,-5.226,p5,Services
growth_yoy,2020-01-01,-3.946,p5.1,"Utilities, transportation & storage and information & communication"
growth_yoy,2020-01-01,-3.223,p5.1.1,Electricity and gas
growth_yoy,2020-01-01,7.89,p5.1.2,"Water, sewerage and waste management"
growth_yoy,2020-01-01,-21.543,p5.1.3,Transportation and storage
growth_yoy,2020-01-01,-26.985,p5.1.3.1,Land transport
growth_yoy,2020-01-01,-9.343,p5.1.3.2,Water transport
growth_yoy,2020-01-01,-66.922,p5.1.3.3,Air transport
growth_yoy,2020-01-01,-10.873,p5.1.3.4,Port and airport operation
growth_yoy,2020-01-01,-14.18,p5.1.3.5,Highway operation
growth_yoy,2020-01-01,-16.265,p5.1.3.6,Support activities for transportation
growth_yoy,2020-01-01,16.363,p5.1.3.7,Postal and courier 
growth_yoy,2020-01-01,5.91,p5.1.4,Information and communication
growth_yoy,2020-01-01,-10.74,p5.1.4.1,Publishing and broadcasting activities 
growth_yoy,2020-01-01,9.252,p5.1.4.2,Telecommunications
growth_yoy,2020-01-01,2.958,p5.1.4.3,Computer and information service activities
growth_yoy,2020-01-01,-9.376,p5.2,"Wholesale and retail trade, food & beverage and accommodation"
growth_yoy,2020-01-01,-5.827,p5.2.1,Wholesale and retail trade 
growth_yoy,2020-01-01,-5.055,p5.2.1.1,Wholesale trade
growth_yoy,2020-01-01,-5.666,p5.2.1.2,Retail trade
growth_yoy,2020-01-01,-9.908,p5.2.1.3,Motor vehicles
growth_yoy,2020-01-01,-20.755,p5.2.2,Food and beverage
growth_yoy,2020-01-01,-50.624,p5.2.3,Accommodation
growth_yoy,2020-01-01,-4.474,p5.3,"Finance and insurance, real estate and business services"
growth_yoy,2020-01-01,2.254,p5.3.1,Finance
growth_yoy,2020-01-01,0.287,p5.3.1.1,Monetary intermediation
growth_yoy,2020-01-01,12.83,p5.3.1.2,Other financial intermediation and activities auxiliary to finance
growth_yoy,2020-01-01,4.923,p5.3.2,Insurance
growth_yoy,2020-01-01,5.261,p5.3.2.1,Insurance and pension funding
growth_yoy,2020-01-01,-8.059,p5.3.2.2,Activities auxiliary to insurance
growth_yoy,2020-01-01,-17.109,p5.3.3,Real estate
growth_yoy,2020-01-01,-13.376,p5.3.4,Business services
growth_yoy,2020-01-01,-8.16,p5.3.4.1,"Professional, scientific and technical "
growth_yoy,2020-01-01,-25.041,p5.3.4.2,Administrative and support services
growth_yoy,2020-01-01,-10.074,p5.4,Other services
growth_yoy,2020-01-01,-6.117,p5.4.1,Private health services
growth_yoy,2020-01-01,-6.838,p5.4.2,Private education services
growth_yoy,2020-01-01,3.465,p5.4.3,Owner-occupied dwellings
growth_yoy,2020-01-01,23.324,p5.4.4,Non-profit institutions serving households
growth_yoy,2020-01-01,-10.016,p5.4.5,Domestic services of households
growth_yoy,2020-01-01,-42.571,p5.4.6,Other services not elsewhere classified
growth_yoy,2020-01-01,4.962,p5.5,Government services
growth_yoy,2020-01-01,-14.704,p5.5.01,General public services
growth_yoy,2020-01-01,4.448,p5.5.02,Defence
growth_yoy,2020-01-01,5.12,p5.5.03,Public order and safety
growth_yoy,2020-01-01,9.766,p5.5.04,Economic affairs
growth_yoy,2020-01-01,26.426,p5.5.05,Environmental protection
growth_yoy,2020-01-01,32.012,p5.5.06,Housing and community amenities
growth_yoy,2020-01-01,11.343,p5.5.07,Health
growth_yoy,2020-01-01,2.873,p5.5.08,"Recreation, culture and religion"
growth_yoy,2020-01-01,3.183,p5.5.09,Education
growth_yoy,2020-01-01,58.625,p5.5.10,Social protection
growth_yoy,2020-01-01,-5.149,p6,Import duties
growth_yoy,2021-01-01,3.315,p0,Overall
growth_yoy,2021-01-01,-0.268,p1,Agriculture
growth_yoy,2021-01-01,-1.236,p1.1,Crops
growth_yoy,2021-01-01,-8.756,p1.1.1,Rubber
growth_yoy,2021-01-01,-5.642,p1.1.2,Oil palm
growth_yoy,2021-01-01,1.884,p1.1.3,Paddy
growth_yoy,2021-01-01,7.966,p1.1.4,Vegetables
growth_yoy,2021-01-01,8.237,p1.1.5,Fruits
growth_yoy,2021-01-01,0.344,p1.1.6,Food crops
growth_yoy,2021-01-01,2.31,p1.1.7,Other crops
growth_yoy,2021-01-01,3.081,p1.2,Livestock
growth_yoy,2021-01-01,3.201,p1.2.1,Poultry
growth_yoy,2021-01-01,4.921,p1.2.2 ,Cattle
growth_yoy,2021-01-01,2.422,p1.2.3,Other livestocks
growth_yoy,2021-01-01,1.965,p1.3,Forestry and logging
growth_yoy,2021-01-01,-0.319,p1.4,Fishing
growth_yoy,2021-01-01,-0.37,p1.4.1,Marine fishing
growth_yoy,2021-01-01,-0.2,p1.4.2,Aquaculture
growth_yoy,2021-01-01,0.902,p2,Mining and quarrying
growth_yoy,2021-01-01,-5.256,p2.1,Crude oil and condensate
growth_yoy,2021-01-01,7.125,p2.2,Natural gas 
growth_yoy,2021-01-01,-4.816,p2.3,Other mining & quarrying and supporting services
growth_yoy,2021-01-01,9.466,p3,Manufacturing
growth_yoy,2021-01-01,1.767,p3.1,"Vegetable and animal oils & fats, food processing, beverages and tobacco products"
growth_yoy,2021-01-01,-9.028,p3.1.1,Vegetable and animal oils & fats
growth_yoy,2021-01-01,9.873,p3.1.2,Food processing
growth_yoy,2021-01-01,9.92,p3.1.3,Beverages
growth_yoy,2021-01-01,-12.63,p3.1.4,Tobacco products
growth_yoy,2021-01-01,7.219,p3.2,"Textiles, wearing apparel and leather products"
growth_yoy,2021-01-01,6.717,p3.2.1,Textile and wearing apparel
growth_yoy,2021-01-01,11.024,p3.2.2,Leather and related products
growth_yoy,2021-01-01,9.412,p3.3,"Wood products, furniture, paper products and printing"
growth_yoy,2021-01-01,9.087,p3.3.1,Wood products 
growth_yoy,2021-01-01,15.197,p3.3.2,Paper and paper products
growth_yoy,2021-01-01,3.347,p3.3.3,Printing and reproduction of recorded media 
growth_yoy,2021-01-01,12.991,p3.4,"Petroleum, chemical, rubber and plastic products"
growth_yoy,2021-01-01,12.747,p3.4.1,Refined petroleum products
growth_yoy,2021-01-01,10.251,p3.4.2,Chemicals & chemical products and pharmaceutical products 
growth_yoy,2021-01-01,21.911,p3.4.3,Rubber products
growth_yoy,2021-01-01,11.957,p3.4.4,Plastics products
growth_yoy,2021-01-01,3.976,p3.5,"Non-metallic mineral products, basic metal and fabricated metal products"
growth_yoy,2021-01-01,1.192,p3.5.1,Non-metallic mineral products
growth_yoy,2021-01-01,2.756,p3.5.2,Basic metals
growth_yoy,2021-01-01,6.745,p3.5.3,Fabricated metal products
growth_yoy,2021-01-01,14.648,p3.6,"Electrical, electronic and optical products"
growth_yoy,2021-01-01,10.566,p3.6.1,Machinery and equipment
growth_yoy,2021-01-01,13.66,p3.6.2,Computers and peripheral equipment
growth_yoy,2021-01-01,13.772,p3.6.3,Electrical equipment
growth_yoy,2021-01-01,15.97,p3.6.4,"Electronic components & boards, communication equipment and consumer electronics"
growth_yoy,2021-01-01,8.687,p3.6.5,"Manufacture of medical, precision & optical instrument, watches and clocks"
growth_yoy,2021-01-01,0.626,p3.7,"Transport equipment, other manufacturing and repair"
growth_yoy,2021-01-01,1.323,p3.7.1,Motor vehicles and transport equipment
growth_yoy,2021-01-01,-3.595,p3.7.2,Furniture
growth_yoy,2021-01-01,1.273,p3.7.3,Other manufacturing and repair & installation of machinery and equipment
growth_yoy,2021-01-01,-5.179,p4,Construction
growth_yoy,2021-01-01,-7.293,p4.1,Buildings
growth_yoy,2021-01-01,-12.419,p4.1.1,Residential buildings
growth_yoy,2021-01-01,-1.792,p4.1.2,Non-residential buildings
growth_yoy,2021-01-01,-18.199,p4.2,Civil engineering
growth_yoy,2021-01-01,20.663,p4.3,Specialised construction activities
growth_yoy,2021-01-01,2.24,p5,Services
growth_yoy,2021-01-01,4.132,p5.1,"Utilities, transportation & storage and information & communication"
growth_yoy,2021-01-01,1.993,p5.1.1,Electricity and gas
growth_yoy,2021-01-01,5.755,p5.1.2,"Water, sewerage and waste management"
growth_yoy,2021-01-01,1.248,p5.1.3,Transportation and storage
growth_yoy,2021-01-01,3.469,p5.1.3.1,Land transport
growth_yoy,2021-01-01,3.513,p5.1.3.2,Water transport
growth_yoy,2021-01-01,-37.956,p5.1.3.3,Air transport
growth_yoy,2021-01-01,2.217,p5.1.3.4,Port and airport operation
growth_yoy,2021-01-01,-1.933,p5.1.3.5,Highway operation
growth_yoy,2021-01-01,5.789,p5.1.3.6,Support activities for transportation
growth_yoy,2021-01-01,12.424,p5.1.3.7,Postal and courier 
growth_yoy,2021-01-01,6.05,p5.1.4,Information and communication
growth_yoy,2021-01-01,-1.135,p5.1.4.1,Publishing and broadcasting activities 
growth_yoy,2021-01-01,8.128,p5.1.4.2,Telecommunications
growth_yoy,2021-01-01,2.082,p5.1.4.3,Computer and information service activities
growth_yoy,2021-01-01,0.456,p5.2,"Wholesale and retail trade, food & beverage and accommodation"
growth_yoy,2021-01-01,2.242,p5.2.1,Wholesale and retail trade 
growth_yoy,2021-01-01,3.741,p5.2.1.1,Wholesale trade
growth_yoy,2021-01-01,3.253,p5.2.1.2,Retail trade
growth_yoy,2021-01-01,-9.33,p5.2.1.3,Motor vehicles
growth_yoy,2021-01-01,-8.641,p5.2.2,Food and beverage
growth_yoy,2021-01-01,-24.26,p5.2.3,Accommodation
growth_yoy,2021-01-01,2.793,p5.3,"Finance and insurance, real estate and business services"
growth_yoy,2021-01-01,9.009,p5.3.1,Finance
growth_yoy,2021-01-01,10.297,p5.3.1.1,Monetary intermediation
growth_yoy,2021-01-01,2.851,p5.3.1.2,Other financial intermediation and activities auxiliary to finance
growth_yoy,2021-01-01,13.034,p5.3.2,Insurance
growth_yoy,2021-01-01,13.204,p5.3.2.1,Insurance and pension funding
growth_yoy,2021-01-01,5.546,p5.3.2.2,Activities auxiliary to insurance
growth_yoy,2021-01-01,-12.946,p5.3.3,Real estate
growth_yoy,2021-01-01,-7.427,p5.3.4,Business services
growth_yoy,2021-01-01,-5.11,p5.3.4.1,"Professional, scientific and technical "
growth_yoy,2021-01-01,-13.788,p5.3.4.2,Administrative and support services
growth_yoy,2021-01-01,-2.956,p5.4,Other services
growth_yoy,2021-01-01,8.377,p5.4.1,Private health services
growth_yoy,2021-01-01,-3.657,p5.4.2,Private education services
growth_yoy,2021-01-01,1.527,p5.4.3,Owner-occupied dwellings
growth_yoy,2021-01-01,8.261,p5.4.4,Non-profit institutions serving households
growth_yoy,2021-01-01,-12.971,p5.4.5,Domestic services of households
growth_yoy,2021-01-01,-29.143,p5.4.6,Other services not elsewhere classified
growth_yoy,2021-01-01,5.439,p5.5,Government services
growth_yoy,2021-01-01,26.78,p5.5.01,General public services
growth_yoy,2021-01-01,1.129,p5.5.02,Defence
growth_yoy,2021-01-01,5.243,p5.5.03,Public order and safety
growth_yoy,2021-01-01,0.153,p5.5.04,Economic affairs
growth_yoy,2021-01-01,11.164,p5.5.05,Environmental protection
growth_yoy,2021-01-01,-5.209,p5.5.06,Housing and community amenities
growth_yoy,2021-01-01,9.51,p5.5.07,Health
growth_yoy,2021-01-01,15.337,p5.5.08,"Recreation, culture and religion"
growth_yoy,2021-01-01,2.942,p5.5.09,Education
growth_yoy,2021-01-01,-21.381,p5.5.10,Social protection
growth_yoy,2021-01-01,1.929,p6,Import duties
growth_yoy,2022-01-01,8.862,p0,Overall
growth_yoy,2022-01-01,1.254,p1,Agriculture
growth_yoy,2022-01-01,1.247,p1.1,Crops
growth_yoy,2022-01-01,-19.731,p1.1.1,Rubber
growth_yoy,2022-01-01,3.826,p1.1.2,Oil palm
growth_yoy,2022-01-01,-8.59,p1.1.3,Paddy
growth_yoy,2022-01-01,0.213,p1.1.4,Vegetables
growth_yoy,2022-01-01,0.637,p1.1.5,Fruits
growth_yoy,2022-01-01,0.224,p1.1.6,Food crops
growth_yoy,2022-01-01,5.0,p1.1.7,Other crops
growth_yoy,2022-01-01,0.509,p1.2,Livestock
growth_yoy,2022-01-01,1.241,p1.2.1,Poultry
growth_yoy,2022-01-01,-0.954,p1.2.2 ,Cattle
growth_yoy,2022-01-01,-0.534,p1.2.3,Other livestocks
growth_yoy,2022-01-01,0.572,p1.3,Forestry and logging
growth_yoy,2022-01-01,2.711,p1.4,Fishing
growth_yoy,2022-01-01,-0.151,p1.4.1,Marine fishing
growth_yoy,2022-01-01,7.932,p1.4.2,Aquaculture
growth_yoy,2022-01-01,3.504,p2,Mining and quarrying
growth_yoy,2022-01-01,-0.349,p2.1,Crude oil and condensate
growth_yoy,2022-01-01,5.252,p2.2,Natural gas 
growth_yoy,2022-01-01,10.157,p2.3,Other mining & quarrying and supporting services
growth_yoy,2022-01-01,8.137,p3,Manufacturing
growth_yoy,2022-01-01,6.735,p3.1,"Vegetable and animal oils & fats, food processing, beverages and tobacco products"
growth_yoy,2022-01-01,-2.04,p3.1.1,Vegetable and animal oils & fats
growth_yoy,2022-01-01,7.92,p3.1.2,Food processing
growth_yoy,2022-01-01,13.045,p3.1.3,Beverages
growth_yoy,2022-01-01,23.625,p3.1.4,Tobacco products
growth_yoy,2022-01-01,5.722,p3.2,"Textiles, wearing apparel and leather products"
growth_yoy,2022-01-01,3.157,p3.2.1,Textile and wearing apparel
growth_yoy,2022-01-01,24.397,p3.2.2,Leather and related products
growth_yoy,2022-01-01,6.94,p3.3,"Wood products, furniture, paper products and printing"
growth_yoy,2022-01-01,6.908,p3.3.1,Wood products 
